"";"tweets";"value"
"3420";"I have no idea how they would react <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+623C><U+3E37><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+623C><U+3E63><U+200D><U+2642><U+FE0F><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+623C><U+3E37><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+623C><U+3E63><U+200D><U+2642><U+FE0F><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+623C><U+3E37><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+623C><U+3E63><U+200D><U+2642><U+FE0F>";1
"3421";"th rant is over now dogs and plants would make this all better";1
"3422";"Fox advertisers must be delighting to have such enriching cobranding opportunities for their product…";1
"3423";"We all know Sean never lies";1
"3424";"Wait what imma gonna stop watching Man you are like a pensioner with a zimmer Calm down its <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E39><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E39>";1
"3425";"Thats not true";1
"3426";"NOW WERE TALKING <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E32>";1
"3427";"I love";1
"3428";"Has anyone shown this completely offensive document How dare they ask if you a…";1
"3429";"Ah yes when he drowned the population it was obviously out of love";1
"3430";"I love using when Im writing I call them my Picture Pages The";1
"3431";"Such quality people these swamp killers are";1
"3432";"When youre too sarcastic for your own good";1
"3433";"In a world of lefties everyone knows somewhere everyone is all right";1
"3434";"Ahh so BC defied the old law and took the Feds to court but now Trudeau will pass the first law in Canadian history that…";1
"3435";"Literally love being screamed and sweared at over the phone in work Just really hope I have customers as good as t…";1
"3436";"Creo que me equivoqué de carrera y debía haber sido gurú motivador graba videos en facebook con mensajes del corazón";1
"3437";"Blackpink are models that can singModeling is their main job They signed a contract to have a comeback once a y…";1
"3438";"Pretty sure this is how Phil figured out I was The One Bahaha";1
"3439";"Spending ya afternoon at urgent care yaaaaaay <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E34><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E62>";1
"3440";"This never happens";1
"3441";"Is anyone really surprised by this ruling OTOH allowing a biased rd party to review the materials mak…";1
"3442";"Careful I dont think conservatives get";1
"3443";"hmm so the police went into and arrested two dudes for chillin when a highway robbery was goin on behind the cou…";1
"3444";"This is since its on the failing VERY SAD AND UNTRUE I hop…";1
"3445";"Yes How dare we asked to be treated the same as the white people in that store Smh";1
"3446";"I should have added";1
"3447";"Fort…";1
"3448";"I agree James Its a total mystery as to why a ruthless dictator who has used chemical weapons before wit…";1
"3449";"The new research was spurred by the discovery in of the first bacterium that had naturally…";1
"3450";"Who are these two guys A couple of neighborhood chaps";1
"3451";"Who would have thunk Hannity would be involved in this";1
"3452";"Poor guy thinks he has an argument because he states facts Doesnt he know thats so th century";1
"3453";"why cant we all have free internet everywhere on the go unlimited at least mbs downloadupload on up to de…";1
"3454";"Oooh I am so glad I decided to blow dry my hair today <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E34><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E34><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E34>";1
"3455";"haha i hope i am reading first preparatory sentence as sarcasm oxymoronic Cynical tweets…";1
"3456";"Are you sure thats not off side";1
"3457";"You know whats a great way to end a not great day Finding vomit in your hair from when you stress vomited five mi…";1
"3458";"We can use the taxpayer funded police to apprehend these recipients amp place them in the taxpayer funded pr…";1
"3459";"How dare California not tear hundreds of troops from their families to go guard a racist costly and…";1
"3460";"I love how Texas has whole days of spring weather";1
"3461";"Oh yeah better decisions like eating pizza or cake <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E33>";1
"3462";"youre just using him to get views";1
"3463";"Oslo Norway";1
"3464";"Shock";1
"3465";"There’s a speakers dinner As there was no follow up mail and no replies…";1
"3466";"Well said";1
"3467";"I so greatly admire Sean Hannitys ability to remain completely unbiased in his job as a reporter for Fox news despite the fa…";1
"3468";"Oh camp forms how I have missed thee <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E32>";1
"3469";"Nineties restaurants I dont miss What deceased eateries were you happy to see go";1
"3470";"Orusing your logicsince Clinton got away with it then all Prezs should get away with…";1
"3471";"Well at least theyre not using guns rolls eyes loudly";1
"3472";"Oh I’m so glad Carrie Underwood’s career didn’t crash and burn after her horrific fall down one flight of stairs";1
"3473";"Crisis avertedJustice servedRacism over";1
"3474";"Hannity doesnt need to follow this rule since just like Cohen didnt represent him in the tradition…";1
"3475";"Left off";1
"3476";"BUT YOU DONT UNDERSTAND NO ONE IS AS TOUGH ON RUSSIA AS HE IS";1
"3477";"hmm so the police went into and arrested two dudes for chillin when a highway robbery was goin on beh…";1
"3478";"was right the first time she said it now she is telling everyone th…";1
"3479";"Thanks for damaging my package Sure do love waking up to damaged packages";1
"3480";"What a gorgeous spring day";1
"3481";"The new research was spurred by the discovery in of the first bacterium that had nat…";1
"3482";"HAHAHAHAsir";1
"3483";"Ya getting rid of public education is the solution Smh";1
"3484";"I’m going to start charging families…";1
"3485";"Debra says if its Republican its therefore evil No bias there";1
"3486";"I cant believe I have gone my whole life without knowing what a was <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+623C><U+3E31>";1
"3487";"If only there was a good guy with a gun at the picnic";1
"3488";"Glad we actually got to watch the pass";1
"3489";"WAIT WAIT WAIT is it the total raised from the shirt auction Should we set our alarms<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E38>";1
"3490";"The only forum where maximum numbers of Indian criminal cases are successfully solved by police is Sawdhan India";1
"3491";"This elevator in the Odeon Wimbledon is not dodgy or scary at all";1
"3492";"everything needs to be perfect sir Sun needs to be shining Also risk is necessary";1
"3493";"Dont you understand that global warming causes a multitude of conditions The most common is revers…";1
"3494";"Wow that must mean fat people have skinny pussy Im amazed at how that sounds <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+383C><U+3E30><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+383C><U+3E30><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+383C><U+3E30>";1
"3495";"You mean Crosby wasn’t invited";1
"3496";"I guess the rigors of the Presidency must be getting to Twumpy He used to golf on weekend Now he…";1
"3497";"Just renewed vehicle registration and drivers license People working at registries are so damn happy to have a job";1
"3498";"No Im not watching this on repeat";1
"3499";"Wow someone I dont know is going to block me Im so scared";1
"3500";"to fool other teams into thinking we wont draft Dallas Goedert overall";1
"3501";"Canceling the London version of stop and frisk sure has worked out for the Mayor";1
"3502";"Didnt you know normal and welladjusted people need semiautomatic weapons to lead healt…";1
"3503";"Apparently asking for no meat on my sandwich at is some kind of code for give this guy triple bacon…";1
"3504";"I so greatly admire Sean Hannitys ability to remain completely unbiased in his job as a reporter for Fox news desp…";1
"3505";"Its the middle of AprilIce falling from the CN Tower to the roof of the domeI wonder why";1
"3506";"or or Cant tell which";1
"3507";"Floridas defense It is not a proven certainty yet only a probability less than In other words dont tak…";1
"3508";"Always be shipping via";1
"3509";"Bish every fucking time";1
"3510";"You guys are just jumping to conclusions I am sure there is a another Sean Hannity out there that also has the mon…";1
"3511";"What a trio of stellar clients";1
"3512";"big surprise";1
"3513";"Dariba Rajasthan";1
"3514";"Luckily I like buying odd numbers of eggs";1
"3515";"ya viste A quiet place Podemos ir a verla Te va a gustar";1
"3516";"Rahul Gandhi “Even Sachin has to play on a public road and Modi is claiming Mumbai is upgrading” <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E63>";1
"3517";"How barbaric Its Why do you have to hang them There are more humane ways to make them pay";1
"3518";"It’s funny hannity seems to be one of trumpy’s tv fixers";1
"3519";"And the day just keeps getting better";1
"3520";"Hahaha facts they dont belong on the internet";1
"3521";"Punching people in the face with words";1
"3522";"By a protrump campaign hmm Im sure like all of the others news Hannity puts out this is totally legit…";1
"3523";"Cause women run the world an if you don’t agree you hate women";1
"3524";"Tony If you wouldnt drink so much you wouldnt lose your shitMe I already lost itTony Well for the futureMe…";1
"3525";"I was going to ask who that was and were they playing";1
"3526";"Love having stuff dropped in my lap";1
"3527";"Okay so ONDP is promising free pharmacare free dentalcare free tuition free daycare for ltk households up to…";1
"3528";"Hey Bushman calm downnow we ALL heard Stewie tell us last month that are opening da…";1
"3529";"Exactly <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32>";1
"3530";"Yes I definitely want to watch Pence speak at the th Annual Space SymposiumBecause God and Jesus live…";1
"3531";"Shocker";1
"3532";"I’m officially declaring the DMV the Happiest Place On Earth Sorry <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E66>";1
"3533";"If only there was some way that they could help prevent this Some way the EXAM BOARD could help fix the overstuf…";1
"3534";"Uhh is super fun you should definitely try it <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E61>";1
"3535";"May HE hold youHow Dare YouInsinuateGodIs Male";1
"3536";"This is totally me in the morning";1
"3537";"All this Starbucks controversy is clearly fake news meant to promote their new African blend";1
"3538";"birdbrain";1
"3539";"Gosh Im stunned and surpised";1
"3540";"Much like yesterday was tax day today is definitely Friday the th for";1
"3541";"LIARS amp LOSERS always get caught because if your mother never taught you when you LIE you’ll ev…";1
"3542";"Oh good I was worried";1
"3543";"Funny Inclusive Restroom Gender Free Restroom";1
"3544";"This is ridiculous Trump knows what the word piety means Clearly it is the name…";1
"3545";"an opinion piece by someone who is host of Sinclair’s Sunday TV program Couldnt be bias from a Sinclair TV pundit";1
"3546";"West Ham v Stoke What a wonderful spectacle of how the beautiful game should be played this will be Two fantast…";1
"3547";"Well Franklin Graham still thinks Trump is the best man for the job so";1
"3548";"You treat me differently when i come to your place of work It hurts my feelings";1
"3549";"Me sarcastic No way";1
"3550";"thats all the proof I needed and was waiting for If a journalist sniffed a backpack and it smelt like…";1
"3551";"Well she’s a privileged white lady whi…";1
"3552";"Nothing says Gods people like using chemical warfare Not saying Israel doesnt need protection according to…";1
"3553";"I share my fellow Ohioans shock at this report of GOPKoch corruption";1
"3554";"out of whack He is not smartComing from an intellectual such as yourself this has totally ch…";1
"3555";"Got in an accident on Friday The thsmh found out today that its totaled No GoFundMeJust Go";1
"3556";"Got in an accident on Friday The thsmh found out today that its totaled No GoFundMeJust Go…";1
"3557";"Ok its am and I have to sleep cuz school is life yooooooo";1
"3558";"When you accept money from your relatives without saying NO oncesYour family be like";1
"3559";"Dear thanks for making Asuka’s entire streak seem unimportant The way you handled it on Smackdown made it se…";1
"3560";"Shocking news vs scheduled for Tuesday officially postponed";1
"3561";"Uhhh so";1
"3562";"Sure it did Butsince it’s a habit to insult your customer’s intellect";1
"3563";"Weve had our first orders and so our first little bundles of indifference are making their way into the world No…";1
"3564";"How do you know all the intimate details of Comeys mind and actions You wouldnt make this stuf…";1
"3565";"They need actions They banned knives already What more can you ask for";1
"3566";"Addias is a part of the deep state and they hate America";1
"3567";"Nothing says Gods people like using chemical warfare Not saying Israel doesnt need protection accordin…";1
"3568";"Just another day in paradise I hope you read that wish mass sarcasm";1
"3569";"I think we shouldnt take any chances and send an airstrike";1
"3570";"Can’t believe people are angered by this <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32> hilarious";1
